customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7590-000911,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),85.24,5064.2,No
7590-000912,Male,0,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,39.16,2076.83,No
7590-000913,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),26.43,1651.33,No
7590-000914,Female,0,No,No,19,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.05,1180.89,Yes
7590-000915,Female,0,No,No,4,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,70.14,259.78,No
7590-000916,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,69.27,2759.57,No
7590-000917,Female,1,Yes,No,62,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,69.5,4324.03,No
7590-000918,Female,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.56,1621.17,No
7590-000919,Female,0,Yes,No,31,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,59.74,1862.68,No
7590-000920,Female,1,No,No,26,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,69.36,1831.24,No
7590-000921,Male,0,No,No,67,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),68.09,4579.21,No
7590-000922,Male,0,No,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.51,1626.92,No
7590-000923,Male,0,Yes,Yes,6,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),59.71,373.97,No
7590-000924,Male,0,No,No,45,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82.0,3692.64,No
7590-000925,Male,0,No,Yes,17,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,78.19,1334.68,No
7590-000926,Male,0,No,No,37,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,45.05,1679.56,No
7590-000927,Male,0,No,No,64,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),60.19,3865.53,No
7590-000928,Female,0,No,Yes,16,No,No phone service,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),55.94,912.85,No
7590-000929,Female,0,No,No,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.27,828.62,No
7590-000930,Male,0,Yes,No,62,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),52.46,3230.22,No
7590-000931,Male,0,Yes,No,41,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),79.49,3246.41,No
7590-000932,Female,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),32.18,227.34,No
7590-000933,Male,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),31.87,898.84,No
7590-000934,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.79,5407.48,No
7590-000935,Female,1,Yes,Yes,8,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),69.78,573.43,Yes
7590-000936,Male,1,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.44,1508.96,Yes
7590-000937,Female,0,No,No,58,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,58.33,3387.51,No
7590-000938,Male,0,Yes,Yes,66,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),70.38,4667.16,Yes
7590-000939,Female,0,No,No,4,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),70.33,282.89,No
7590-000940,Female,0,No,No,3,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,60.91,156.75,No
7590-000941,Female,0,Yes,Yes,7,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),70.94,504.29,No
7590-000942,Male,0,Yes,Yes,41,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,68.17,2781.62,No
7590-000943,Female,0,No,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.89,889.35,No
7590-000944,Male,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,76.15,915.57,No
7590-000945,Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,69.31,283.83,No
7590-000946,Male,0,No,Yes,39,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),79.98,3073.63,Yes
7590-000947,Male,0,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,71.28,1277.45,No
7590-000948,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,77.89,226.36,No
7590-000949,Female,0,Yes,No,58,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,77.86,4529.94,No
7590-000950,Male,0,Yes,Yes,17,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,61.6,1024.8,No
7590-000951,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),84.81,1948.9,No
7590-000952,Female,0,Yes,Yes,30,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,53.82,1633.03,No
7590-000953,Male,0,No,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,61.4,3493.94,Yes
7590-000954,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),32.33,910.37,No
7590-000955,Male,0,No,No,8,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,58.71,454.8,No
7590-000956,Male,0,Yes,No,44,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),58.83,2587.9,No
7590-000957,Female,1,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,28.47,1355.7,No
7590-000958,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),30.29,32.24,No
7590-000959,Female,0,No,No,5,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,70.34,346.28,No
7590-000960,Male,0,No,No,28,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,56.76,1600.78,No
7590-000961,Male,0,Yes,No,25,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,49.6,1245.96,No
7590-000962,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,70.71,1879.61,No
7590-000963,Female,0,Yes,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.95,133.44,Yes
7590-000964,Male,0,No,No,33,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,52.72,1744.73,No
7590-000965,Male,0,No,No,55,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),67.78,3748.3,No
7590-000966,Male,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.52,252.25,No
7590-000967,Male,0,Yes,Yes,56,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,79.46,4464.14,No
7590-000968,Female,0,Yes,Yes,46,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,75.48,3468.46,No
7590-000969,Female,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),32.96,912.26,No
7590-000970,Male,0,Yes,No,38,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,72.66,2770.2,No
7590-000971,Female,0,Yes,No,21,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,63.79,1339.92,No
7590-000972,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),61.31,1132.33,Yes
7590-000973,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.32,249.45,Yes
7590-000974,Male,0,No,No,18,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,55.3,981.24,No
7590-000975,Female,0,No,Yes,1,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,59.15,47.84,No
7590-000976,Female,0,Yes,No,60,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,58.91,3565.95,No
7590-000977,Female,0,Yes,Yes,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,1028.06,No
7590-000978,Female,1,Yes,No,69,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),51.87,3590.99,No
7590-000979,Female,0,Yes,Yes,70,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,54.14,3765.25,No
7590-000980,Female,0,Yes,No,69,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,57.86,3971.63,No
7590-000981,Female,0,Yes,No,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.31,680.81,No
7590-000982,Female,0,No,Yes,64,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,58.38,3702.54,No
7590-000983,Female,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,81.81,1952.26,No
7590-000984,Male,1,Yes,No,69,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,70.93,4931.07,Yes
7590-000985,Female,0,No,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),34.08,931.85,No
7590-000986,Female,0,No,No,17,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,78.81,1342.65,No
7590-000987,Female,0,No,No,62,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,75.78,4706.45,No
7590-000988,Female,0,No,No,48,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,60.62,2913.92,Yes
7590-000989,Female,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),65.84,4262.4,No
7590-000990,Female,0,No,Yes,39,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),60.11,2338.74,No
7590-000991,Female,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,31.01,2047.62,No
7590-000992,Female,0,Yes,Yes,3,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),50.88,121.85,No
7590-000993,Female,0,Yes,Yes,33,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,71.3,2386.98,No
7590-000994,Female,0,No,No,4,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),64.92,251.3,No
7590-000995,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,66.4,1383.05,No
7590-000996,Male,0,Yes,No,19,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,59.59,1168.08,No
7590-000997,Male,0,Yes,No,46,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),71.13,3274.16,No
7590-000998,Female,0,Yes,No,33,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,63.0,2124.59,No
7590-000999,Female,0,Yes,No,43,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),74.48,3235.34,No
7590-001000,Male,0,Yes,Yes,5,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,43.72,190.88,No
7590-001001,Female,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.61,1235.59,No
7590-001002,Male,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.69,781.97,No
7590-001003,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.22,1561.7,No
7590-001004,Male,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.1,23.24,No
7590-001005,Male,0,No,No,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.69,1109.83,No
7590-001006,Male,0,No,Yes,47,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,59.81,2798.99,No
7590-001007,Female,0,No,Yes,6,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),59.25,362.06,No
7590-001008,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,76.74,2406.83,No
7590-001009,Female,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.22,4136.41,No
7590-001010,Female,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,29.08,1641.27,No
7590-001011,Male,0,No,No,50,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,67.74,3409.54,No
7590-001012,Male,0,Yes,No,18,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,78.29,1440.38,No
7590-001013,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),70.18,1824.13,No
7590-001014,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),33.22,2020.82,No
7590-001015,Male,0,Yes,Yes,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.73,4774.62,No
7590-001016,Female,0,No,No,60,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,65.4,3949.67,No
7590-001017,Female,0,No,No,60,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,68.88,4131.85,No
7590-001018,Male,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),36.06,1591.7,No
7590-001019,Female,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),31.58,603.1,No
7590-001020,Male,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.16,1278.47,Yes
7590-001021,Male,0,No,Yes,0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.17,36.01,No
7590-001022,Male,0,Yes,No,43,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),59.88,2552.18,No
7590-001023,Female,0,Yes,Yes,61,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.48,4475.16,No
7590-001024,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),29.61,1770.59,No
7590-001025,Female,0,No,No,49,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),63.29,3067.7,No
7590-001026,Female,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,95.03,3814.57,No
7590-001027,Female,1,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),84.18,2676.65,No
7590-001028,Male,0,Yes,No,11,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),58.21,623.01,Yes
7590-001029,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),65.07,52.38,No
7590-001030,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,76.45,1504.52,No
7590-001031,Male,0,No,No,13,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,61.55,787.27,No
7590-001032,Female,0,Yes,No,33,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,68.72,2286.47,No
7590-001033,Male,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),35.21,2231.08,No
7590-001034,Female,0,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.17,699.83,Yes
7590-001035,Male,0,Yes,Yes,49,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,70.37,3430.29,No
7590-001036,Female,1,No,No,13,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,58.21,745.09,No
7590-001037,Female,0,Yes,No,45,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.28,3636.12,No
7590-001038,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,72.06,280.02,Yes
7590-001039,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),58.71,3806.29,No
7590-001040,Male,0,No,No,21,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),76.36,1646.79,No
7590-001041,Male,0,No,Yes,69,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,78.17,5385.86,No
7590-001042,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),60.07,61.95,No
7590-001043,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),35.27,964.49,No
7590-001044,Male,0,Yes,Yes,60,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,67.78,4061.04,No
7590-001045,Female,0,Yes,No,70,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),59.07,4134.44,No
7590-001046,Male,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),71.91,1082.89,No
7590-001047,Male,1,No,Yes,63,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,81.12,5130.8,No
7590-001048,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.31,406.21,No
7590-001049,Male,0,No,No,42,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.73,2898.58,No
